id,name,area,area_name
9609,医学院二楼2086,76,医学馆医学院二楼
9610,医学院二楼2087,76,医学馆医学院二楼
9611,医学院二楼2088,76,医学馆医学院二楼
9612,医学院二楼2089,76,医学馆医学院二楼
9613,医学院二楼2090,76,医学馆医学院二楼
9614,医学院二楼2091,76,医学馆医学院二楼
9615,医学院二楼2092,76,医学馆医学院二楼
9616,医学院二楼2093,76,医学馆医学院二楼
9617,医学院二楼2094,76,医学馆医学院二楼
9618,医学院二楼2095,76,医学馆医学院二楼
9619,医学院二楼2096,76,医学馆医学院二楼
9620,医学院二楼2097,76,医学馆医学院二楼
9621,医学院二楼2098,76,医学馆医学院二楼
9622,医学院二楼2099,76,医学馆医学院二楼
9623,医学院二楼2100,76,医学馆医学院二楼
9624,医学院二楼2101,76,医学馆医学院二楼
9625,医学院二楼2102,76,医学馆医学院二楼
9626,医学院二楼2103,76,医学馆医学院二楼
9627,医学院二楼2104,76,医学馆医学院二楼
9628,医学院二楼2105,76,医学馆医学院二楼
9629,医学院二楼2106,76,医学馆医学院二楼
9630,医学院二楼2107,76,医学馆医学院二楼
9631,医学院二楼2108,76,医学馆医学院二楼
9632,医学院二楼2109,76,医学馆医学院二楼
9633,医学院二楼2110,76,医学馆医学院二楼
9634,医学院二楼2111,76,医学馆医学院二楼
9635,医学院二楼2112,76,医学馆医学院二楼
9636,医学院二楼2113,76,医学馆医学院二楼
9637,医学院二楼2114,76,医学馆医学院二楼
9638,医学院二楼2115,76,医学馆医学院二楼
9639,医学院二楼2116,76,医学馆医学院二楼
9640,医学院二楼2117,76,医学馆医学院二楼
9641,医学院二楼2118,76,医学馆医学院二楼
9642,医学院二楼2119,76,医学馆医学院二楼
9643,医学院二楼2120,76,医学馆医学院二楼
9644,医学院二楼2121,76,医学馆医学院二楼
9645,医学院二楼2122,76,医学馆医学院二楼
9646,医学院二楼2123,76,医学馆医学院二楼
9647,医学院二楼2124,76,医学馆医学院二楼
9648,医学院二楼2125,76,医学馆医学院二楼
9649,医学院二楼2126,76,医学馆医学院二楼
9650,医学院二楼2127,76,医学馆医学院二楼
9651,医学院二楼2128,76,医学馆医学院二楼
9652,医学院二楼2129,76,医学馆医学院二楼
9653,医学院二楼2130,76,医学馆医学院二楼
9654,医学院二楼2131,76,医学馆医学院二楼
9655,医学院二楼2132,76,医学馆医学院二楼
9656,医学院二楼2133,76,医学馆医学院二楼
9657,医学院二楼2134,76,医学馆医学院二楼
9658,医学院二楼2135,76,医学馆医学院二楼
9659,医学院二楼2136,76,医学馆医学院二楼
9660,医学院二楼2137,76,医学馆医学院二楼
9661,医学院二楼2138,76,医学馆医学院二楼
9662,医学院二楼2139,76,医学馆医学院二楼
9663,医学院二楼2140,76,医学馆医学院二楼
9664,医学院二楼2141,76,医学馆医学院二楼
9665,医学院二楼2142,76,医学馆医学院二楼
9666,医学院二楼2143,76,医学馆医学院二楼
9667,医学院二楼2144,76,医学馆医学院二楼
9668,3001,77,医学馆三楼电子阅览室
9669,3002,77,医学馆三楼电子阅览室
9670,3003,77,医学馆三楼电子阅览室
9671,3004,77,医学馆三楼电子阅览室
9672,3005,77,医学馆三楼电子阅览室
9673,3006,77,医学馆三楼电子阅览室
9674,3007,77,医学馆三楼电子阅览室
9675,3008,77,医学馆三楼电子阅览室
9676,3009,77,医学馆三楼电子阅览室
9677,3010,77,医学馆三楼电子阅览室
9678,3011,77,医学馆三楼电子阅览室
9679,3012,77,医学馆三楼电子阅览室
9680,3013,77,医学馆三楼电子阅览室
9681,3014,77,医学馆三楼电子阅览室
9682,3015,77,医学馆三楼电子阅览室
9683,3016,77,医学馆三楼电子阅览室
9684,3017,77,医学馆三楼电子阅览室
9685,3018,77,医学馆三楼电子阅览室
9686,3019,77,医学馆三楼电子阅览室
9687,3020,77,医学馆三楼电子阅览室
9688,3021,77,医学馆三楼电子阅览室
9689,3022,77,医学馆三楼电子阅览室
9690,3023,77,医学馆三楼电子阅览室
9691,3024,77,医学馆三楼电子阅览室
9692,3025,77,医学馆三楼电子阅览室
9693,3026,77,医学馆三楼电子阅览室
9694,3027,77,医学馆三楼电子阅览室
9695,3028,77,医学馆三楼电子阅览室
9696,3029,77,医学馆三楼电子阅览室
9697,3030,77,医学馆三楼电子阅览室
9698,3031,77,医学馆三楼电子阅览室
9699,3032,77,医学馆三楼电子阅览室
9700,3033,77,医学馆三楼电子阅览室
9701,3034,77,医学馆三楼电子阅览室
9702,3035,77,医学馆三楼电子阅览室
9703,3036,77,医学馆三楼电子阅览室
9704,3037,77,医学馆三楼电子阅览室
9705,3038,77,医学馆三楼电子阅览室
9706,3039,77,医学馆三楼电子阅览室
9707,3040,77,医学馆三楼电子阅览室
9708,3041,77,医学馆三楼电子阅览室
9709,3042,77,医学馆三楼电子阅览室
9710,3043,77,医学馆三楼电子阅览室
9711,3044,77,医学馆三楼电子阅览室
9712,3045,77,医学馆三楼电子阅览室
9713,3046,77,医学馆三楼电子阅览室
9714,3047,77,医学馆三楼电子阅览室
9715,3048,77,医学馆三楼电子阅览室
9716,3049,77,医学馆三楼电子阅览室
9717,3050,77,医学馆三楼电子阅览室
9718,3051,77,医学馆三楼电子阅览室
9719,3052,77,医学馆三楼电子阅览室
9720,3053,77,医学馆三楼电子阅览室
9721,3054,77,医学馆三楼电子阅览室
9722,3055,77,医学馆三楼电子阅览室
9723,3056,77,医学馆三楼电子阅览室
9724,3057,77,医学馆三楼电子阅览室
9725,3058,77,医学馆三楼电子阅览室
9726,3059,77,医学馆三楼电子阅览室
9727,3060,77,医学馆三楼电子阅览室
9728,3061,77,医学馆三楼电子阅览室
9729,3062,77,医学馆三楼电子阅览室
9730,3063,77,医学馆三楼电子阅览室
9731,3064,77,医学馆三楼电子阅览室
9732,3065,77,医学馆三楼电子阅览室
9733,3066,77,医学馆三楼电子阅览室
9734,3067,77,医学馆三楼电子阅览室
9735,3068,77,医学馆三楼电子阅览室
9736,3069,77,医学馆三楼电子阅览室
9737,3070,77,医学馆三楼电子阅览室
9738,3071,77,医学馆三楼电子阅览室
9739,3072,77,医学馆三楼电子阅览室
9740,3073,77,医学馆三楼电子阅览室
9741,3074,77,医学馆三楼电子阅览室
9742,3075,77,医学馆三楼电子阅览室
9743,3076,77,医学馆三楼电子阅览室
9744,3077,77,医学馆三楼电子阅览室
9745,3078,77,医学馆三楼电子阅览室
9746,3079,77,医学馆三楼电子阅览室
9747,3080,77,医学馆三楼电子阅览室
9748,3081,77,医学馆三楼电子阅览室
9749,3082,77,医学馆三楼电子阅览室
9750,3083,77,医学馆三楼电子阅览室
9751,3084,77,医学馆三楼电子阅览室
9752,3085,77,医学馆三楼电子阅览室
9753,3086,77,医学馆三楼电子阅览室
9754,3087,77,医学馆三楼电子阅览室
9755,3088,77,医学馆三楼电子阅览室
9756,3089,77,医学馆三楼电子阅览室
9757,3090,77,医学馆三楼电子阅览室
9758,3091,77,医学馆三楼电子阅览室
9759,3092,77,医学馆三楼电子阅览室
9760,3093,77,医学馆三楼电子阅览室
9761,3094,77,医学馆三楼电子阅览室
9762,3095,77,医学馆三楼电子阅览室
9763,3096,77,医学馆三楼电子阅览室
9764,3097,77,医学馆三楼电子阅览室
9765,3098,77,医学馆三楼电子阅览室
9766,3099,77,医学馆三楼电子阅览室
9767,3100,77,医学馆三楼电子阅览室
9768,3101,77,医学馆三楼电子阅览室
9769,3102,77,医学馆三楼电子阅览室
9770,3103,77,医学馆三楼电子阅览室
9771,3104,77,医学馆三楼电子阅览室
9772,3105,77,医学馆三楼电子阅览室
9773,3106,77,医学馆三楼电子阅览室
9774,3107,77,医学馆三楼电子阅览室
9775,3108,77,医学馆三楼电子阅览室
9776,3109,77,医学馆三楼电子阅览室
9777,3110,77,医学馆三楼电子阅览室
9778,3111,77,医学馆三楼电子阅览室
9779,3112,77,医学馆三楼电子阅览室
9780,3113,77,医学馆三楼电子阅览室
9781,3114,77,医学馆三楼电子阅览室
9782,3115,77,医学馆三楼电子阅览室
9783,3116,77,医学馆三楼电子阅览室
9784,3117,77,医学馆三楼电子阅览室
9785,3118,77,医学馆三楼电子阅览室
9786,3119,77,医学馆三楼电子阅览室
9787,3120,77,医学馆三楼电子阅览室
9788,3121,77,医学馆三楼电子阅览室
9789,3122,77,医学馆三楼电子阅览室
9790,3123,77,医学馆三楼电子阅览室
9791,3124,77,医学馆三楼电子阅览室
9792,3125,77,医学馆三楼电子阅览室
9793,3126,77,医学馆三楼电子阅览室
9794,3127,77,医学馆三楼电子阅览室
9795,3128,77,医学馆三楼电子阅览室
9796,3129,77,医学馆三楼电子阅览室
9797,3130,77,医学馆三楼电子阅览室
9798,3131,77,医学馆三楼电子阅览室
9799,3132,77,医学馆三楼电子阅览室
9800,3133,77,医学馆三楼电子阅览室
9801,3134,77,医学馆三楼电子阅览室
9802,3135,77,医学馆三楼电子阅览室
9803,3136,77,医学馆三楼电子阅览室
9804,3137,77,医学馆三楼电子阅览室
9805,3138,77,医学馆三楼电子阅览室
9806,3139,77,医学馆三楼电子阅览室
9807,3140,77,医学馆三楼电子阅览室
9808,3141,77,医学馆三楼电子阅览室
9809,3142,77,医学馆三楼电子阅览室
9810,3143,77,医学馆三楼电子阅览室
9811,3144,77,医学馆三楼电子阅览室
9812,3145,77,医学馆三楼电子阅览室
9813,3146,77,医学馆三楼电子阅览室
9814,3147,77,医学馆三楼电子阅览室
9815,3148,77,医学馆三楼电子阅览室
9816,3149,77,医学馆三楼电子阅览室
9817,3150,77,医学馆三楼电子阅览室
9818,3151,77,医学馆三楼电子阅览室
9819,3152,77,医学馆三楼电子阅览室
9820,3153,77,医学馆三楼电子阅览室
9821,3154,77,医学馆三楼电子阅览室
9822,3155,77,医学馆三楼电子阅览室
9823,3156,77,医学馆三楼电子阅览室
9824,3157,77,医学馆三楼电子阅览室
9825,3158,77,医学馆三楼电子阅览室
9826,3159,77,医学馆三楼电子阅览室
9827,3160,77,医学馆三楼电子阅览室
9828,3161,77,医学馆三楼电子阅览室
9829,3162,77,医学馆三楼电子阅览室
9830,3163,77,医学馆三楼电子阅览室
9831,3164,77,医学馆三楼电子阅览室
9832,3165,77,医学馆三楼电子阅览室
9833,3166,77,医学馆三楼电子阅览室
9834,3167,77,医学馆三楼电子阅览室
9835,3168,77,医学馆三楼电子阅览室
9836,3169,77,医学馆三楼电子阅览室
9837,3170,77,医学馆三楼电子阅览室
9838,3171,77,医学馆三楼电子阅览室
9839,3172,77,医学馆三楼电子阅览室
11603,3173,77,医学馆三楼电子阅览室
11604,3174,77,医学馆三楼电子阅览室
11605,3175,77,医学馆三楼电子阅览室
11606,3176,77,医学馆三楼电子阅览室
11607,3177,77,医学馆三楼电子阅览室
11608,3178,77,医学馆三楼电子阅览室
11609,3179,77,医学馆三楼电子阅览室
11610,3180,77,医学馆三楼电子阅览室
11611,3181,77,医学馆三楼电子阅览室
11612,3182,77,医学馆三楼电子阅览室
11613,3183,77,医学馆三楼电子阅览室
11614,3184,77,医学馆三楼电子阅览室
11615,3185,77,医学馆三楼电子阅览室
11616,3186,77,医学馆三楼电子阅览室
11617,3187,77,医学馆三楼电子阅览室
11618,3188,77,医学馆三楼电子阅览室
11619,3189,77,医学馆三楼电子阅览室
11620,3190,77,医学馆三楼电子阅览室
11621,3191,77,医学馆三楼电子阅览室
11622,3192,77,医学馆三楼电子阅览室
11623,3193,77,医学馆三楼电子阅览室
11624,3194,77,医学馆三楼电子阅览室
11625,3195,77,医学馆三楼电子阅览室
11626,3196,77,医学馆三楼电子阅览室
11627,3197,77,医学馆三楼电子阅览室
11628,3198,77,医学馆三楼电子阅览室
11629,3199,77,医学馆三楼电子阅览室
11630,3200,77,医学馆三楼电子阅览室
11631,3201,77,医学馆三楼电子阅览室
11632,3202,77,医学馆三楼电子阅览室
11633,3203,77,医学馆三楼电子阅览室
11634,3204,77,医学馆三楼电子阅览室
11635,3205,77,医学馆三楼电子阅览室
11636,3206,77,医学馆三楼电子阅览室
11637,3207,77,医学馆三楼电子阅览室
11638,3208,77,医学馆三楼电子阅览室
11639,3209,77,医学馆三楼电子阅览室
11640,3210,77,医学馆三楼电子阅览室
11641,3211,77,医学馆三楼电子阅览室
11642,3212,77,医学馆三楼电子阅览室
12122,3213,77,医学馆三楼电子阅览室
12123,3214,77,医学馆三楼电子阅览室
12124,3215,77,医学馆三楼电子阅览室
12125,3216,77,医学馆三楼电子阅览室
12126,3217,77,医学馆三楼电子阅览室
12127,3218,77,医学馆三楼电子阅览室
12128,3219,77,医学馆三楼电子阅览室
12129,3220,77,医学馆三楼电子阅览室
12130,3221,77,医学馆三楼电子阅览室
12131,3222,77,医学馆三楼电子阅览室
12132,3223,77,医学馆三楼电子阅览室
12133,3224,77,医学馆三楼电子阅览室
9840,4001,78,医学馆四楼外文期刊阅览室
9841,4002,78,医学馆四楼外文期刊阅览室
9842,4003,78,医学馆四楼外文期刊阅览室
9843,4004,78,医学馆四楼外文期刊阅览室
9844,4005,78,医学馆四楼外文期刊阅览室
9845,4006,78,医学馆四楼外文期刊阅览室
9846,4007,78,医学馆四楼外文期刊阅览室
9847,4008,78,医学馆四楼外文期刊阅览室
9848,4009,78,医学馆四楼外文期刊阅览室
9849,4010,78,医学馆四楼外文期刊阅览室
9850,4011,78,医学馆四楼外文期刊阅览室
9851,4012,78,医学馆四楼外文期刊阅览室
9852,4013,78,医学馆四楼外文期刊阅览室
9853,4014,78,医学馆四楼外文期刊阅览室
9854,4015,78,医学馆四楼外文期刊阅览室
9855,4016,78,医学馆四楼外文期刊阅览室
9856,4017,78,医学馆四楼外文期刊阅览室
9857,4018,78,医学馆四楼外文期刊阅览室
9858,4019,78,医学馆四楼外文期刊阅览室
9859,4020,78,医学馆四楼外文期刊阅览室
9860,4021,78,医学馆四楼外文期刊阅览室
9861,4022,78,医学馆四楼外文期刊阅览室
9862,4023,78,医学馆四楼外文期刊阅览室
9863,4024,78,医学馆四楼外文期刊阅览室
9864,4025,78,医学馆四楼外文期刊阅览室
9865,4026,78,医学馆四楼外文期刊阅览室
9866,4027,78,医学馆四楼外文期刊阅览室
9867,4028,78,医学馆四楼外文期刊阅览室
9868,4029,78,医学馆四楼外文期刊阅览室
9869,4030,78,医学馆四楼外文期刊阅览室
9870,4031,78,医学馆四楼外文期刊阅览室
9871,4032,78,医学馆四楼外文期刊阅览室
9872,4033,78,医学馆四楼外文期刊阅览室
9873,4034,78,医学馆四楼外文期刊阅览室
9874,4035,78,医学馆四楼外文期刊阅览室
9875,4036,78,医学馆四楼外文期刊阅览室
9876,4037,78,医学馆四楼外文期刊阅览室
9877,4038,78,医学馆四楼外文期刊阅览室
9878,4039,78,医学馆四楼外文期刊阅览室
9879,4040,78,医学馆四楼外文期刊阅览室
9880,4041,78,医学馆四楼外文期刊阅览室
9881,4042,78,医学馆四楼外文期刊阅览室
9882,4043,78,医学馆四楼外文期刊阅览室
9883,4044,78,医学馆四楼外文期刊阅览室
9884,4045,78,医学馆四楼外文期刊阅览室
9885,4046,78,医学馆四楼外文期刊阅览室
9886,4047,78,医学馆四楼外文期刊阅览室
9887,4048,78,医学馆四楼外文期刊阅览室
9960,5001,79,医学馆五楼中文期刊阅览室
9961,5002,79,医学馆五楼中文期刊阅览室
9962,5003,79,医学馆五楼中文期刊阅览室
9963,5004,79,医学馆五楼中文期刊阅览室
9964,5005,79,医学馆五楼中文期刊阅览室
9965,5006,79,医学馆五楼中文期刊阅览室
9966,5007,79,医学馆五楼中文期刊阅览室
9967,5008,79,医学馆五楼中文期刊阅览室
9968,5009,79,医学馆五楼中文期刊阅览室
9969,5010,79,医学馆五楼中文期刊阅览室
9970,5011,79,医学馆五楼中文期刊阅览室
9971,5012,79,医学馆五楼中文期刊阅览室
9972,5013,79,医学馆五楼中文期刊阅览室
9973,5014,79,医学馆五楼中文期刊阅览室
9974,5015,79,医学馆五楼中文期刊阅览室
9975,5016,79,医学馆五楼中文期刊阅览室
9976,5017,79,医学馆五楼中文期刊阅览室
9977,5018,79,医学馆五楼中文期刊阅览室
9978,5019,79,医学馆五楼中文期刊阅览室
9979,5020,79,医学馆五楼中文期刊阅览室
9980,5021,79,医学馆五楼中文期刊阅览室
9981,5022,79,医学馆五楼中文期刊阅览室
9982,5023,79,医学馆五楼中文期刊阅览室
9983,5024,79,医学馆五楼中文期刊阅览室
9984,5025,79,医学馆五楼中文期刊阅览室
9985,5026,79,医学馆五楼中文期刊阅览室
9986,5027,79,医学馆五楼中文期刊阅览室
9987,5028,79,医学馆五楼中文期刊阅览室
9988,5029,79,医学馆五楼中文期刊阅览室
9989,5030,79,医学馆五楼中文期刊阅览室
9990,5031,79,医学馆五楼中文期刊阅览室
9991,5032,79,医学馆五楼中文期刊阅览室
9992,5033,79,医学馆五楼中文期刊阅览室
9993,5034,79,医学馆五楼中文期刊阅览室
9994,5035,79,医学馆五楼中文期刊阅览室
9995,5036,79,医学馆五楼中文期刊阅览室
9996,5037,79,医学馆五楼中文期刊阅览室
9997,5038,79,医学馆五楼中文期刊阅览室
9998,5039,79,医学馆五楼中文期刊阅览室
9999,5040,79,医学馆五楼中文期刊阅览室
10000,5041,79,医学馆五楼中文期刊阅览室
10001,5042,79,医学馆五楼中文期刊阅览室
10002,5043,79,医学馆五楼中文期刊阅览室
10003,5044,79,医学馆五楼中文期刊阅览室
10004,5045,79,医学馆五楼中文期刊阅览室
10005,5046,79,医学馆五楼中文期刊阅览室
10006,5047,79,医学馆五楼中文期刊阅览室
10007,5048,79,医学馆五楼中文期刊阅览室
10008,5049,79,医学馆五楼中文期刊阅览室
10009,5050,79,医学馆五楼中文期刊阅览室
10010,5051,79,医学馆五楼中文期刊阅览室
10011,5052,79,医学馆五楼中文期刊阅览室
10012,5053,79,医学馆五楼中文期刊阅览室
10013,5054,79,医学馆五楼中文期刊阅览室
10014,5055,79,医学馆五楼中文期刊阅览室
10015,5056,79,医学馆五楼中文期刊阅览室
10016,5057,79,医学馆五楼中文期刊阅览室
10017,5058,79,医学馆五楼中文期刊阅览室
10018,5059,79,医学馆五楼中文期刊阅览室
10019,5060,79,医学馆五楼中文期刊阅览室
10020,5061,79,医学馆五楼中文期刊阅览室
10021,5062,79,医学馆五楼中文期刊阅览室
10022,5063,79,医学馆五楼中文期刊阅览室
10023,5064,79,医学馆五楼中文期刊阅览室
10024,5065,79,医学馆五楼中文期刊阅览室
10025,5066,79,医学馆五楼中文期刊阅览室
10026,5067,79,医学馆五楼中文期刊阅览室
10027,5068,79,医学馆五楼中文期刊阅览室
10028,5069,79,医学馆五楼中文期刊阅览室
10029,5070,79,医学馆五楼中文期刊阅览室
10030,5071,79,医学馆五楼中文期刊阅览室
10031,5072,79,医学馆五楼中文期刊阅览室
10032,5073,79,医学馆五楼中文期刊阅览室
10033,5074,79,医学馆五楼中文期刊阅览室
10034,5075,79,医学馆五楼中文期刊阅览室
10035,5076,79,医学馆五楼中文期刊阅览室
10036,5077,79,医学馆五楼中文期刊阅览室
10037,5078,79,医学馆五楼中文期刊阅览室
10038,5079,79,医学馆五楼中文期刊阅览室
10039,5080,79,医学馆五楼中文期刊阅览室
10040,5081,79,医学馆五楼中文期刊阅览室
10041,5082,79,医学馆五楼中文期刊阅览室
10042,5083,79,医学馆五楼中文期刊阅览室
10043,5084,79,医学馆五楼中文期刊阅览室
10044,5085,79,医学馆五楼中文期刊阅览室
10045,5086,79,医学馆五楼中文期刊阅览室
10046,5087,79,医学馆五楼中文期刊阅览室
10047,5088,79,医学馆五楼中文期刊阅览室
10048,5089,79,医学馆五楼中文期刊阅览室
10049,5090,79,医学馆五楼中文期刊阅览室
10050,5091,79,医学馆五楼中文期刊阅览室
10051,5092,79,医学馆五楼中文期刊阅览室
10052,5093,79,医学馆五楼中文期刊阅览室
10053,5094,79,医学馆五楼中文期刊阅览室
10054,5095,79,医学馆五楼中文期刊阅览室
10055,5096,79,医学馆五楼中文期刊阅览室
11990,5097,79,医学馆五楼中文期刊阅览室
11991,5098,79,医学馆五楼中文期刊阅览室
11992,5099,79,医学馆五楼中文期刊阅览室
11993,5100,79,医学馆五楼中文期刊阅览室
11994,5101,79,医学馆五楼中文期刊阅览室
11995,5102,79,医学馆五楼中文期刊阅览室
11996,5103,79,医学馆五楼中文期刊阅览室
11997,5104,79,医学馆五楼中文期刊阅览室
11998,5105,79,医学馆五楼中文期刊阅览室
11999,5106,79,医学馆五楼中文期刊阅览室
12000,5107,79,医学馆五楼中文期刊阅览室
12001,5108,79,医学馆五楼中文期刊阅览室
12002,5109,79,医学馆五楼中文期刊阅览室
12003,5110,79,医学馆五楼中文期刊阅览室
12004,5111,79,医学馆五楼中文期刊阅览室
12005,5112,79,医学馆五楼中文期刊阅览室
12006,5113,79,医学馆五楼中文期刊阅览室
12007,5114,79,医学馆五楼中文期刊阅览室
12008,5115,79,医学馆五楼中文期刊阅览室
12009,5116,79,医学馆五楼中文期刊阅览室
12010,5117,79,医学馆五楼中文期刊阅览室
12011,5118,79,医学馆五楼中文期刊阅览室
12012,5119,79,医学馆五楼中文期刊阅览室
12013,5120,79,医学馆五楼中文期刊阅览室
12014,5121,79,医学馆五楼中文期刊阅览室
12015,5122,79,医学馆五楼中文期刊阅览室
12016,5123,79,医学馆五楼中文期刊阅览室
12017,5124,79,医学馆五楼中文期刊阅览室
12018,5125,79,医学馆五楼中文期刊阅览室
12019,5126,79,医学馆五楼中文期刊阅览室
12020,5127,79,医学馆五楼中文期刊阅览室
12021,5128,79,医学馆五楼中文期刊阅览室
12022,5129,79,医学馆五楼中文期刊阅览室
12023,5130,79,医学馆五楼中文期刊阅览室
12024,5131,79,医学馆五楼中文期刊阅览室
12025,5132,79,医学馆五楼中文期刊阅览室
12026,5133,79,医学馆五楼中文期刊阅览室
12027,5134,79,医学馆五楼中文期刊阅览室
12028,5135,79,医学馆五楼中文期刊阅览室
12029,5136,79,医学馆五楼中文期刊阅览室
12030,5137,79,医学馆五楼中文期刊阅览室
12031,5138,79,医学馆五楼中文期刊阅览室
12032,5139,79,医学馆五楼中文期刊阅览室
12033,5140,79,医学馆五楼中文期刊阅览室
12034,5141,79,医学馆五楼中文期刊阅览室
12035,5142,79,医学馆五楼中文期刊阅览室
12036,5143,79,医学馆五楼中文期刊阅览室
12037,5144,79,医学馆五楼中文期刊阅览室
12038,5145,79,医学馆五楼中文期刊阅览室
12039,5146,79,医学馆五楼中文期刊阅览室
12040,5147,79,医学馆五楼中文期刊阅览室
12041,5148,79,医学馆五楼中文期刊阅览室
12042,5149,79,医学馆五楼中文期刊阅览室
12043,5150,79,医学馆五楼中文期刊阅览室
12044,5151,79,医学馆五楼中文期刊阅览室
12045,5152,79,医学馆五楼中文期刊阅览室
12046,5153,79,医学馆五楼中文期刊阅览室
12047,5154,79,医学馆五楼中文期刊阅览室
12048,5155,79,医学馆五楼中文期刊阅览室
12049,5156,79,医学馆五楼中文期刊阅览室
12050,5157,79,医学馆五楼中文期刊阅览室
12051,5158,79,医学馆五楼中文期刊阅览室
12052,5159,79,医学馆五楼中文期刊阅览室
12053,5160,79,医学馆五楼中文期刊阅览室
12054,5161,79,医学馆五楼中文期刊阅览室
12055,5162,79,医学馆五楼中文期刊阅览室
12056,5163,79,医学馆五楼中文期刊阅览室
12057,5164,79,医学馆五楼中文期刊阅览室
12058,5165,79,医学馆五楼中文期刊阅览室
12059,5166,79,医学馆五楼中文期刊阅览室
12060,5167,79,医学馆五楼中文期刊阅览室
12061,5168,79,医学馆五楼中文期刊阅览室
12134,5169,79,医学馆五楼中文期刊阅览室
12135,5170,79,医学馆五楼中文期刊阅览室
12136,5171,79,医学馆五楼中文期刊阅览室
12137,5172,79,医学馆五楼中文期刊阅览室
12138,5173,79,医学馆五楼中文期刊阅览室
12139,5174,79,医学馆五楼中文期刊阅览室
12140,5175,79,医学馆五楼中文期刊阅览室
12141,5176,79,医学馆五楼中文期刊阅览室
12142,5177,79,医学馆五楼中文期刊阅览室
12143,5178,79,医学馆五楼中文期刊阅览室
12144,5179,79,医学馆五楼中文期刊阅览室
12145,5180,79,医学馆五楼中文期刊阅览室
10056,TF1A001,84,铁道一楼A区（学生阅览室A）
10057,TF1A002,84,铁道一楼A区（学生阅览室A）
10058,TF1A003,84,铁道一楼A区（学生阅览室A）
10059,TF1A004,84,铁道一楼A区（学生阅览室A）
10060,TF1A005,84,铁道一楼A区（学生阅览室A）
10061,TF1A006,84,铁道一楼A区（学生阅览室A）
10062,TF1A007,84,铁道一楼A区（学生阅览室A）
10063,TF1A008,84,铁道一楼A区（学生阅览室A）
10064,TF1A009,84,铁道一楼A区（学生阅览室A）
10065,TF1A010,84,铁道一楼A区（学生阅览室A）
10066,TF1A011,84,铁道一楼A区（学生阅览室A）
10067,TF1A012,84,铁道一楼A区（学生阅览室A）
10068,TF1A013,84,铁道一楼A区（学生阅览室A）
10069,TF1A014,84,铁道一楼A区（学生阅览室A）
10070,TF1A015,84,铁道一楼A区（学生阅览室A）
10071,TF1A016,84,铁道一楼A区（学生阅览室A）
10072,TF1A017,84,铁道一楼A区（学生阅览室A）
10073,TF1A018,84,铁道一楼A区（学生阅览室A）
10074,TF1A019,84,铁道一楼A区（学生阅览室A）
10075,TF1A020,84,铁道一楼A区（学生阅览室A）
10076,TF1A021,84,铁道一楼A区（学生阅览室A）
10077,TF1A022,84,铁道一楼A区（学生阅览室A）
10078,TF1A023,84,铁道一楼A区（学生阅览室A）
10079,TF1A024,84,铁道一楼A区（学生阅览室A）
10080,TF1A025,84,铁道一楼A区（学生阅览室A）
10081,TF1A026,84,铁道一楼A区（学生阅览室A）
10082,TF1A027,84,铁道一楼A区（学生阅览室A）
10083,TF1A028,84,铁道一楼A区（学生阅览室A）
10084,TF1A029,84,铁道一楼A区（学生阅览室A）
10085,TF1A030,84,铁道一楼A区（学生阅览室A）
10086,TF1A031,84,铁道一楼A区（学生阅览室A）
10087,TF1A032,84,铁道一楼A区（学生阅览室A）
10088,TF1A033,84,铁道一楼A区（学生阅览室A）
10089,TF1A034,84,铁道一楼A区（学生阅览室A）
10090,TF1A035,84,铁道一楼A区（学生阅览室A）
10091,TF1A036,84,铁道一楼A区（学生阅览室A）
10092,TF1A037,84,铁道一楼A区（学生阅览室A）
10093,TF1A038,84,铁道一楼A区（学生阅览室A）
10094,TF1A039,84,铁道一楼A区（学生阅览室A）
10095,TF1A040,84,铁道一楼A区（学生阅览室A）
10096,TF1A041,84,铁道一楼A区（学生阅览室A）
10097,TF1A042,84,铁道一楼A区（学生阅览室A）
10098,TF1A043,84,铁道一楼A区（学生阅览室A）
10099,TF1A044,84,铁道一楼A区（学生阅览室A）
10100,TF1A045,84,铁道一楼A区（学生阅览室A）
10101,TF1A046,84,铁道一楼A区（学生阅览室A）
10102,TF1A047,84,铁道一楼A区（学生阅览室A）
10103,TF1A048,84,铁道一楼A区（学生阅览室A）
10104,TF1A049,84,铁道一楼A区（学生阅览室A）
10105,TF1A050,84,铁道一楼A区（学生阅览室A）
10106,TF1A051,84,铁道一楼A区（学生阅览室A）
10107,TF1A052,84,铁道一楼A区（学生阅览室A）
10108,TF1A053,84,铁道一楼A区（学生阅览室A）
10109,TF1A054,84,铁道一楼A区（学生阅览室A）
10110,TF1A055,84,铁道一楼A区（学生阅览室A）
10111,TF1A056,84,铁道一楼A区（学生阅览室A）
10112,TF1A057,84,铁道一楼A区（学生阅览室A）
10113,TF1A058,84,铁道一楼A区（学生阅览室A）
10114,TF1A059,84,铁道一楼A区（学生阅览室A）
10115,TF1A060,84,铁道一楼A区（学生阅览室A）
10116,TF1A061,84,铁道一楼A区（学生阅览室A）
10117,TF1A062,84,铁道一楼A区（学生阅览室A）
10118,TF1A063,84,铁道一楼A区（学生阅览室A）
10119,TF1A064,84,铁道一楼A区（学生阅览室A）
10120,TF1A065,84,铁道一楼A区（学生阅览室A）
